Id,SalePrice
2735,127802.21939088606
2736,140064.17968313902
2737,111979.56780881557
2738,172566.93110497342
2739,163197.91870427123
2740,141441.27191702178
2741,140234.5690704521
2742,161926.21966654615
2743,137031.28218513983
2744,139136.2183633824
2745,132318.41559251375
2746,117134.80414617626
2747,145554.26314615732
2748,117293.27845793575
2749,117560.39240248305
2750,121145.96786367637
2751,107437.31322351666
2752,214728.1300628435
2753,146406.1557571057
2754,235283.91693690445
2755,147066.8204697364
2756,73963.25518721457
2757,79394.13285518285
2758,72239.43832919886
2759,141381.1120707823
2760,134444.56070005512
2761,141698.49070251346
2762,146207.17958419857
2763,187924.2835069157
2764,147694.36202701682
2765,237927.5345032648
2766,125441.22901181146
2767,84179.36741140306
2768,145651.15235212768
2769,130143.29583367136
2770,158446.0774296808
2771,108546.78801827625
2772,112711.27317488295
2773,139274.49765782952
2774,151524.73261223326
2775,126087.2560433769
2776,135552.6678345273
2777,147658.5015130918
2778,121496.75815904664
2779,129923.75929668825
2780,121892.39651799979
2781,97793.0988472026
2782,90886.8683648025
2783,94405.41248232922
2784,122302.96834312844
2785,137895.83893342866
2786,58720.15643165153
2787,130017.15327897486
2788,79129.87862659492
2789,193134.95223342066
2790,100206.30231602782
2791,123196.11840201708
2792,83778.2042426164
2793,152099.1992676147
2794,92780.32313655151
2795,119078.44833287525
2796,95972.26953332913
2797,231274.80070790276
2798,112325.05044636542
2799,106549.33550270043
2800,85029.10127314017
2801,119651.63172744002
2802,131098.12544398176
2803,219288.83839535114
2804,128734.24930717245
2805,93657.04087903889
2806,102285.38093349017
2807,162710.92492876397
2808,134375.41932959668
2809,125655.63801450959
2810,124655.1327968681
2811,158429.71088009758
2812,147178.37864758598
2813,209131.78788027834
2814,207541.9900888004
2815,99561.99425503412
2816,242408.52993295758
2817,128298.74598323923
2818,113906.32829257585
2819,167289.21775544636
2820,129880.73401661597
2821,116357.75186827988
2822,173972.24228178515
2823,264664.94652910647
2824,176226.17536402284
2825,123669.39719138075
2826,121221.77042493896
2827,158977.24405409602
2828,217881.83304033824
2829,212342.67513814257
2830,252098.0177565706
2831,188663.87079350548
2832,235085.15859400053
2833,270144.1392775415
2834,215562.19202775968
2835,232323.68317613273
2836,198188.17861785804
2837,173098.05219240917
2838,147700.9386058708
2839,170885.6241516181
2840,208972.60745443485
2841,205578.57137889595
2842,211485.11938761245
2843,148367.54488710692
2844,170228.67238373388
2845,111211.67957312362
2846,207595.8527383996
2847,187285.58265251695
2848,229742.71894796038
2849,216406.49738004748
2850,282395.2285503303
2851,228035.66058698506
2852,239457.3255303491
2853,219521.3578928717
2854,139908.2101259037
2855,206877.07651693854
2856,208786.24553301258
2857,199047.59184339596
2858,202467.2707485348
2859,110659.80515927813
2860,123027.98534565508
2861,135007.10794198216
2862,204010.14016269892
2863,127297.89679433354
2864,249308.89901658864
2865,147775.50721428255
2866,210878.02677274036
2867,94707.977101805
2868,134546.7815555035
2869,126453.86834940413
2870,131623.41187626382
2871,104362.83639308177
2872,53922.027763922
2873,99421.92557479574
2874,135174.61760244303
2875,137759.47145701453
2876,146965.69299792196
2877,136377.71938922442
2878,156684.6145661795
2879,130349.38154928919
2880,122898.26392881013
2881,139364.51813462455
2882,141782.7120544703
2883,175692.22010829058
2884,177880.98238187772
2885,160087.8594085956
2886,169928.18697936693
2887,111728.96891723393
2888,140441.11867437718
2889,69284.98243556704
2890,75577.32128917781
2891,156838.3635417079
2892,63233.76582566071
2893,114550.24339621537
2894,68757.75098411762
2895,266063.19056809414
2896,257126.60561623075
2897,199924.8645630203
2898,201449.85776426466
2899,238192.48792793712
2900,157362.37162063102
2901,196913.74812540473
2902,188141.79215895123
2903,305286.29367281374
2904,331791.4742457912
2905,81750.12753990412
2906,227708.942061718
2907,121672.74322131701
2908,110725.77106644466
2909,192445.23289757504
2910,78003.2983525797
2911,106236.70413054917
2912,141578.1906621049
2913,105722.6168304669
2914,98620.09034145402
2915,98620.09034145402
2916,105504.3610583949
2917,144955.05142913543
2918,115684.97996562545
2919,236896.23883885227
